Wheelwright,,Stephen,,d ? 1637,1605-1637,,Vicar of Helmsley,,CCEd Person ID: 127596,,(Whelewright in CCEd),
White,,Miles,,d ? 1643,1623-c 1643,,Rector of Skirpenbeck,,CCEd Person ID: 127598,,,
White,,Miles,,fl 1577,1577,,"Songman, Durham Cathedral",,Register 31,,,
White,,Thomas,,fl 1577,1577,,Churchwarden of Whitworth,,"Register 31, fol. 26 v",,Perhaps the Thomas Whitt of Whitworth whose will was proved in 1586,
White,,Andrew,,fl 1577,1577,,Churchwarden of Bedlington,,"Register 31, fol. 30 r",,,
White,,Andrew,,fl 1577,1577,,? Churchwarden of Bedlington,,"Register 31, fol. 30 v",,"Presumably churchwarden, but not named as such",
Whitehead,,Robert,,fl 1577,1577,,Churchwarden of Hartlepool,,"Register 31, fol. 32 v",,,
Whitfield,,George,,fl 1577,1577,,Churchwarden of Newcastle St Nicholas,,"Register 31, fol. 29 r",Whitfelde,,
Whitfield,,Matthew,,fl 1577,1577,,? Churchwarden of Whitfield,,"Register 31, fol. 29 v",,"Not described as 'warden', but presumably listed as such",
Whitmore,,Francis,,d 1598,1581-1598,,Rector of Bingham,,CCEd Person ID: 28599,,,
Whittaker,,Gamaliel,,d 1644,1615-? 1644,,Vicar of Kirkburton,,CCEd Person ID: 127597,Whittacre,"Preacher, York diocese 1614",
Whittaker,,Edward,,d ? 1613,1579-1613,,Rector of Thornhill,,CCEd Person ID: 127603,,,
Whittell,,Robert,,fl 1577,1577,,Churchwarden of Bishopwearmouth,,"Register 31, fol. 27 r",,,
Whittingham,,Edward,,d ? 1637,,,of Pollington,,Register 32,,,
Whittington,,Richard,,d ? 1628,1612-1628,,Rector of Wheldrake,,CCEd Person ID: 127670,,CCEd Record ID: 88090 for an unknown rector dead by July 1628 also relevant,
Whittle,,Thomas,,d 1620,1611-1620,,Rector of Elton on the HIll,,CCEd Person ID: 127668,,(Whittell in CCEd),
Whitton,,Thomas,,fl 1577,1577,,? Churchwarden of Edlingham,,"Register 31, fol. 32 r",,,
Widdifield,,Rowland,,fl 1577,1577,,Parishioner of Merrington,,"Register 31, fol. 33 r",Wedfelde,"Name standardised using North East Inheritance database (variants of Wedefeald, Wedefeild, Widdefeild, Widdifeild/e, Widdyfield; and 1891 Census (Ancestry.co.uk); Widdifield most common in County Durham.",
Widdowes,,Giles,,fl 1577,1577,,Curate of Ebchester,,CCEd Person ID: 127635,Widowes,,
Widdowes,,Roger,,fl 1577,1577,,Churchwarden of Norton,,"Register 31, fol. 32 v",Widowe,,
Wilbert,,Emott,,d ? 1633,,,"of Little Driffield, widow",,Register 32,,,
Wilde,,James,,d 1580,c 1574-1580,,Vicar of Silkstone,,CCEd Person ID: 128248,,,
Wilden,,John,,fl 1577,1577,,Churchwarden of Newcastle All Saints,,"Register 31, fol. 29 r",,,
Wilfoot,,Thomas,,fl 1577,1577,,? Parishioner of Bishopton,,"Register 31, fol. 32 v",Wilfote,,
Wilkinson,,John,,d ? 1636,1617-1636,,Rector of Foxholes,,CCEd Person ID: 134822,,"Preacher, Archdeaconry of the East Riding, 1605",
Wilkinson,,John,,d ? 1625,1599-1625,,Vicar of Swine,,CCEd Person ID: 135485,,,
Wilkinson,,Thomas,,fl 1577,1577,,Vicar of Bywell St Peter,,CCEd Person ID: 135493,,CCEd gives Bywell St Andrew,
Wilkinson,,Robert,,fl 1577,1577,,Curate of Witton le Wear,,CCEd Person ID: 15613,,,
Wilkinson,,William,,d 1623,,,"of Adwick le Street, clerk",,Register 31,,,
Wilkinson,,John,,fl 1577,1577,,? Churchwarden of Durham St Giles,,"Register 31, fol. 26 v; North East Inheritance database",,"Not described as 'warden', but presumably listed as such; perhaps the John Wilkinsonn of Gylligate, Durham St Giles, whose will was proved in 1586",
Wilkinson,,Richard,,d 1629,,,"of Strensall, husbandman",,Register 32,,,
Willans,,Edward,,d ? 1633,,,of Riccall,,Register 32,,,
Willesby,,Robert,,fl 1577,1577,,Curate of Rennington,,CCEd Person ID: 134820,Wylesbie,,
Willey,,Edward,,d ? 1603,1560-1603,,"Rector of South Otterington, moiety of Gamwell House",,CCEd Person ID: 135504,Willie,(Wille in CCEd),
Willey,,Edward,,fl 1577,1577,,Curate of Brinkburn,,CCEd Person ID: 135510,Willie,,
Williamson,,William,,d ? 1635,1631-? 1635,,"Prebendary of Muskham North, Southwell Minster",,CCEd Person ID: 135511,,"Rector of Cromwell, c 1625-1635; Preacher, York diocese, 1632",
Williamson,,John,,d ? 1633,,,of Wigginton,,Register 32,,,
Willikey,,John,,d ? 1640,1633-1640,,Rector of Dalby,,CCEd Person ID: 135526,,,
Willis,,Toby,,d 1618,1617-1618,,"Prebendary of Dunham, Southwell Minster",,CCEd Person ID: 135530,,"Vicar of Mattersey, 1616-1617; Vicar of Myton on Swale, 1617-1618",
Wilson,,James,,fl 1577,1577,,Curate of Ancroft,,CCEd Person ID: 123079,Willson,,
Wilson,,Robert,,d ? 1582,1546-1582,,Rector of Brandsby,,CCEd Person ID: 123147,,,
Wilson,,William,,fl 1577,1577,,Curate of West Lilburn,,CCEd Person ID: 134813,,,
Wilson,,Thomas,,d ? 1637,1625-1637,,Rector of Kildale,,CCEd Person ID: 135554,,,
Wilson,,Nicholas,,d ? 1586,1566-1586,,Rector of Scrayingham,,CCEd Person ID: 48333,,,
Wilson,,John,,d ? 1635,0000-1635,,Dean of Ripon,,CCEd Record ID: 87002,,"Rector of Beedall,",
Wilson,,John,,fl 1577,1577,,Churchwarden of Houghton Le Spring,,"Register 31, fol. 27 r",Willson,,
Wilson,,Anthony,,d ? 1585,1577,,? Churchwarden of Bedlington,,"Register 31, fol. 30 v",Willson,"Presumably churchwarden, but not named as such; presumably the Anthony Wilson of Bedlington whose will was proved in 1585 (North East Inheritance database)",
Wilson,,William,,fl 1577,1577,,? Churchwarden of Ulgham,,"Register 31, fol. 30 v",Willson,"Presumably churchwarden, but not named as such",
Wilson,,John,,fl 1577,1577,,? Churchwarden of Alnwick,,"Register 31, fol. 31 v",,,
Wilson,,Thomas,,fl 1577,1577,,Churchwarden of Aycliffe,,"Register 31, fol. 33 r",Willson,,
Wilson,,William,,fl 1577,1577,,? Parishioner of Barnard Castle,,"Register 31, fol. 33 v",William,,
Wincupp,,Margaret,,d after 1639,,,"of York, widow",,Register 32,,,
Windell,,John,,fl 1577,1577,,Rector of Warden,,CCEd Person ID: 123244,,,
Winship,,Richard,,fl 1577,1577,,Churchwarden of South Gosforth,,"Register 31, fol. 29 r",Winshop,,
Winship,,William,,fl 1577,1577,,Churchwarden of Elsdon,,"Register 31, fol. 29 r",Winshoppe,,
Winter,,George,,fl 1577,1577,,Vicar of Greatham,,CCEd Person ID: 122925,,,
Winter,,Richard,,d ? 1632,1596-1632,,Rector of Sprotborough,,CCEd Person ID: 122928,,,
Winter,,Robert,,d ? 1614,1570-1614,,Vicar of Car Colston,,CCEd Person ID: 122929,,,
Witham,,Cuthbert,,d 1581,1561-1581,,Rector of Garforth,,CCEd Person ID: 122938,,(Withame in CCEd),
Withington,,Oliver,,d ? 1616,1609-1616,,Rector of Gotham,,CCEd Person ID: 117781,,"Preacher, York diocese, 1609Vicar of Nottingham St Mary, 1616",
Wood,,Thomas,,d ? 1625,1599-1625,,Rector of Badsworth,,CCEd Person ID: 122946,,,
Wood,,William,,fl 1577,1577,,Curate of Kelloe,,CCED Person ID: 122957,,,
Wood,,Richard,,d ? 1585,0000-1585,,Rector of Saundby,,CCEd Person ID: 122970,Woodd,,
Wood,,Robert,,d ? 1627,1597-1627,,Rector of Kirk Sandall,,CCEd Person ID: 122974,,,
Wood,,Robert,,fl 1577,1577,,Churchwarden of Elwick Hall,,"Register 31, fol. 32 v",,,
Wood,,Robert,,d ? 1597,1577,,Churchwarden of Egglescliffe,,"Register 31, fol. 32 v",,"Will of Robarte Woode, yeoman, Egglescliffe made and proved in 1597 (North East Inheritance database)",
Wood,,John,,fl 1577,1577,,Churchwarden of Auckland St Andrew,,"Register 31, fol. 33 v",,,
Woodcock,,Thomas,,fl 1577,1577,,Curate of Chollerton,,CCEd Person ID: 123010,Woodcocke,,
Woodman,,Anthony,,d 1587,1577,,Churchwarden of Chollerton,,"Register 31, fol. 29 v",,Will proved 1587 (North East Inheritance database),
Wormall,,Edward,,d ? 1580,0000-1580,,? Rector of Nunburnholme,,CCEd Record ID: 100691,Wormalle,,
Worrall,,Richard,,d ? 1615,1592-1615,,Rector of High Hoyland,,CCEd Person ID: 62907,,,
Worthy,,Richard,,fl 1577,1577,,Churchwarden of Coniscliffe,,"Register 31, fol. 33 r",Woordie,?Richard; R. as written,
Wray,,Thomas,,d ? 1619,1601-1619,,Vicar of Campsall,,CCEd Person ID: 119902,,,
Wride,,Robert,,d ? 1636,,,of Bishop Wilton,,Register 32,,,
Wright,,Thomas,,d 1637,1617-1637,,Vicar of Egmanton,,CCEd Person ID: 119926,,,
Wright,,George,,d ? 1639,1590-1639,,Vicar of Wistow,,CCEd Person ID: 62460,,,
Wright,,Ralph,,fl 1577,1577,,Churchwarden of Stockton upon Tees,,"Register 31, fol. 32 v",,,
Wrightson,,John,,d ? 1640,,,"of Clifton, grassman",,Register 32,,,
Wycliffe,,Anthony,,d ? 1581,0000-? 1581,,Rector of Kirkby in Ashfield,,CCEd Person ID: 127634,,(Wiclis in CCEd),
Wyersdale,,Mark,,d ? 1639,1585-1639,,Rector of Costock,,CCEd Person ID: 53885,,Wyersdaile,
Wylie,,James,,d ? 1619,1596-1619,,Vicar of South Scarle,,CCEd Person ID: 123071,,(Wilie in CCEd),
Wynnes,,Edmund,,fl 1577,1577,,? Churchwarden of Chillingham,,"Register 31, fol. 32 r",,,
York,,Thomas,,fl 1577,1577,,Churchwarden of Ancroft,,"Register 31, fol. 31 r",Yorke,"Perhaps the Thomas Yorke, the elder, yeoman of Cheswick, Ancroft chapelry, whose will was made in 1596 and proved in 1597 (North East Inheritance database)",
Young,,William,,fl 1577,1577,,? Parishioner of Hamsterley,,"Register 31, fol. 33 v",Yonge,,
Younger,,Henry,,fl 1577,1577,,Churchwarden of Durham St Margaret,,"Register 31, fol. 26 v",Yonger,,
Younger,,Robert,,fl 1577,1577,,Churchwarden of Durham St Mary the Less,,"Register 31, fol. 27 r",Yonger,,
Younger,,Thomas,,fl 1577,1577,,Churchwarden of Tughall,,"Register 31, fol. 31 r",Yonger,,
Younger,,Nicholas,,fl 1577,1577,,? Churchwarden of Tughall,,"Register 31, fol. 31 v",,,
Younghusband,,Oswin,,fl 1577,1577,,? Churchwarden of Bamburgh,,"Register 31, fol. 31 v",Yonghusbande,Name appears as 'Uswandus'; perhaps Oswin?,
